Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
37.0,3,23.0,4,5.0,5.0,6.0,0,5,1,1.0,24325.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
49.0,3,14.0,2,4.0,4.0,7.0,0,4,1,0.0,28120.0,Self Enquiry,Large Business,Male,Super Deluxe,Divorced,AVP
23.0,1,13.0,4,4.0,3.0,2.0,0,1,1,2.0,21451.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
48.0,3,8.0,2,2.0,4.0,4.0,0,3,1,0.0,23120.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
42.0,2,8.0,2,3.0,3.0,1.0,1,4,1,1.0,17696.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
28.0,1,7.0,3,5.0,5.0,7.0,0,3,0,2.0,22976.0,Company Invited,Large Business,Male,Deluxe,Divorced,Manager
34.0,1,8.0,3,1.0,3.0,1.0,1,1,0,1.0,17932.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
43.0,3,33.0,4,4.0,4.0,7.0,0,3,1,3.0,32203.0,Company Invited,Small Business,Female,Super Deluxe,Divorced,AVP
49.0,1,9.0,4,2.0,4.0,7.0,0,2,0,3.0,21237.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
29.0,3,20.0,3,4.0,4.0,7.0,0,3,1,1.0,22545.0,Company Invited,Large Business,Female,Deluxe,Single,Manager
33.0,1,6.0,2,4.0,3.0,2.0,0,3,0,0.0,17008.0,Company Invited,Small Business,Male,Basic,Married,Executive
34.0,3,19.0,2,3.0,3.0,2.0,0,1,1,1.0,23628.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
34.0,1,11.0,3,5.0,4.0,8.0,0,4,0,2.0,21300.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
37.0,1,15.0,3,4.0,3.0,3.0,0,4,1,2.0,28774.0,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
46.0,3,16.0,4,4.0,5.0,6.0,1,1,0,1.0,29439.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
27.0,1,9.0,3,2.0,3.0,3.0,0,3,1,2.0,24150.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
42.0,1,10.0,2,3.0,3.0,2.0,0,1,0,0.0,34232.0,Self Enquiry,Large Business,Male,King,Married,VP
34.0,3,15.0,3,3.0,3.0,2.0,0,2,1,2.0,20714.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
41.0,1,17.0,3,2.0,3.0,5.0,1,3,0,2.0,20891.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
41.0,1,9.0,3,2.0,3.0,7.0,0,3,1,1.0,25055.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
32.0,1,8.0,3,3.0,4.0,2.0,0,3,1,1.0,16393.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
35.0,1,28.0,3,1.0,4.0,1.0,0,5,1,2.0,26996.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
35.0,3,30.0,4,4.0,3.0,2.0,0,5,1,2.0,23246.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
32.0,3,14.0,4,4.0,3.0,6.0,0,1,0,1.0,26225.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
28.0,3,16.0,3,3.0,4.0,2.0,0,5,0,2.0,16052.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
25.0,3,17.0,4,4.0,3.0,3.0,1,1,0,1.0,22938.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
34.0,1,6.0,3,4.0,5.0,1.0,0,2,1,2.0,20343.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
36.0,3,7.0,3,4.0,3.0,2.0,0,3,1,1.0,23395.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
27.0,3,26.0,2,3.0,3.0,2.0,0,1,1,1.0,24981.0,Company Invited,Salaried,Female,Deluxe,Single,Manager
24.0,1,13.0,2,3.0,3.0,2.0,1,4,0,0.0,17886.0,Company Invited,Salaried,Female,Basic,Married,Executive
49.0,1,10.0,2,4.0,3.0,3.0,0,3,0,0.0,33711.0,Self Enquiry,Small Business,Male,King,Divorced,VP
21.0,3,9.0,3,5.0,3.0,3.0,0,4,0,2.0,20722.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
32.0,3,15.0,3,4.0,3.0,3.0,0,3,1,1.0,29471.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
49.0,1,6.0,2,4.0,3.0,1.0,1,3,0,0.0,28964.0,Self Enquiry,Large Business,Female,Super Deluxe,Single,AVP
32.0,3,27.0,3,4.0,3.0,3.0,0,1,1,2.0,25610.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
28.0,3,11.0,3,3.0,3.0,2.0,0,3,1,0.0,19908.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
50.0,1,6.0,3,3.0,3.0,1.0,0,5,0,2.0,32399.0,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
38.0,1,6.0,2,1.0,3.0,1.0,0,1,0,0.0,22625.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
54.0,1,8.0,2,3.0,3.0,1.0,0,4,1,0.0,28549.0,Self Enquiry,Large Business,Female,Standard,Divorced,Senior Manager
42.0,1,12.0,2,3.0,5.0,1.0,0,3,1,0.0,28348.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
35.0,1,13.0,3,5.0,4.0,8.0,0,3,0,2.0,23183.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
28.0,1,6.0,2,4.0,4.0,2.0,0,4,0,0.0,17596.0,Company Invited,Small Business,Male,Basic,Married,Executive
35.0,3,20.0,3,4.0,3.0,3.0,0,1,1,2.0,27306.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
35.0,1,23.0,4,5.0,3.0,3.0,0,5,1,2.0,21231.0,Company Invited,Salaried,Female,Basic,Single,Executive
31.0,1,9.0,3,6.0,3.0,4.0,0,2,0,2.0,24769.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
30.0,1,10.0,2,3.0,3.0,1.0,1,4,1,0.0,17285.0,Company Invited,Large Business,Male,Basic,Single,Executive
34.0,1,8.0,3,3.0,3.0,2.0,0,5,1,1.0,21687.0,Self Enquiry,Large Business,Female,Deluxe,Single,Manager
57.0,1,30.0,4,4.0,4.0,6.0,1,4,1,3.0,32080.0,Self Enquiry,Salaried,Male,Super Deluxe,Divorced,AVP
34.0,1,14.0,2,3.0,5.0,4.0,0,5,1,1.0,20121.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
58.0,1,7.0,4,2.0,3.0,2.0,0,3,1,3.0,23578.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
55.0,1,26.0,4,4.0,5.0,2.0,1,3,0,1.0,24163.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
36.0,3,15.0,4,4.0,3.0,3.0,0,3,1,3.0,21250.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
38.0,1,8.0,3,3.0,3.0,7.0,1,4,0,0.0,18057.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
58.0,3,27.0,3,3.0,3.0,5.0,1,5,1,0.0,32875.0,Self Enquiry,Salaried,Female,Super Deluxe,Married,AVP
45.0,1,13.0,3,1.0,3.0,5.0,0,1,1,0.0,21434.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
32.0,1,29.0,4,4.0,3.0,3.0,1,5,1,1.0,24857.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
35.0,1,29.0,3,5.0,3.0,3.0,1,1,1,1.0,24425.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
29.0,1,27.0,2,1.0,5.0,2.0,0,5,1,1.0,24980.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
25.0,1,24.0,3,5.0,3.0,3.0,0,3,0,1.0,23055.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
46.0,1,27.0,3,3.0,4.0,5.0,0,3,1,2.0,23926.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
51.0,3,33.0,2,3.0,3.0,2.0,1,5,1,1.0,29026.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
48.0,1,7.0,4,4.0,3.0,2.0,0,3,1,1.0,22098.0,Self Enquiry,Large Business,Male,Basic,Divorced,Executive
23.0,1,33.0,3,5.0,3.0,3.0,1,3,0,1.0,21492.0,Company Invited,Salaried,Female,Basic,Married,Executive
36.0,1,17.0,3,4.0,3.0,5.0,1,1,1,1.0,24820.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
34.0,3,9.0,2,5.0,3.0,6.0,0,1,1,0.0,21029.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
30.0,2,14.0,3,4.0,3.0,7.0,0,5,1,2.0,17180.0,Company Invited,Salaried,Female,Basic,Married,Executive
52.0,1,31.0,2,4.0,3.0,4.0,0,5,0,1.0,28826.0,Company Invited,Small Business,Female,Super Deluxe,Married,AVP
32.0,1,10.0,3,4.0,3.0,2.0,0,4,1,1.0,21162.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
33.0,1,20.0,3,3.0,4.0,2.0,0,5,1,1.0,17756.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
35.0,1,16.0,4,4.0,5.0,6.0,0,3,0,2.0,24024.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
33.0,3,14.0,2,3.0,5.0,3.0,0,5,1,0.0,21392.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
28.0,1,16.0,5,4.0,4.0,3.0,0,3,0,2.0,20957.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
41.0,3,17.0,4,5.0,4.0,4.0,0,4,0,1.0,28383.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
44.0,2,6.0,2,3.0,3.0,5.0,1,5,1,1.0,20743.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
41.0,1,21.0,3,5.0,3.0,3.0,0,3,1,2.0,38304.0,Self Enquiry,Small Business,Male,King,Single,VP
38.0,1,14.0,2,4.0,3.0,6.0,0,2,0,1.0,32342.0,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
23.0,1,10.0,3,5.0,3.0,2.0,1,3,0,1.0,21531.0,Company Invited,Salaried,Male,Basic,Divorced,Executive
34.0,1,13.0,2,4.0,3.0,5.0,0,5,1,1.0,26403.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
24.0,1,33.0,3,4.0,3.0,3.0,0,1,0,2.0,21582.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
30.0,1,7.0,3,4.0,3.0,3.0,0,3,0,1.0,22997.0,Company Invited,Large Business,Male,Deluxe,Married,Manager
25.0,1,25.0,3,4.0,3.0,2.0,0,4,0,1.0,21452.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
34.0,3,15.0,3,4.0,3.0,2.0,0,2,1,2.0,25782.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
25.0,1,24.0,3,5.0,3.0,3.0,0,3,1,2.0,23055.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
41.0,3,17.0,4,5.0,4.0,4.0,0,4,1,2.0,28383.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
20.0,2,9.0,3,5.0,3.0,3.0,0,3,0,1.0,21242.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
41.0,1,15.0,3,3.0,3.0,3.0,0,4,0,2.0,34419.0,Company Invited,Small Business,Male,King,Married,VP
37.0,3,12.0,3,3.0,3.0,5.0,0,3,0,0.0,21502.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
45.0,1,30.0,4,4.0,4.0,6.0,0,3,0,2.0,20720.0,Company Invited,Small Business,Male,Deluxe,Married,Manager
23.0,3,13.0,2,3.0,3.0,2.0,1,1,1,0.0,17275.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
41.0,1,7.0,3,4.0,4.0,5.0,0,1,1,2.0,21065.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
59.0,3,9.0,2,4.0,3.0,6.0,0,3,0,0.0,20171.0,Self Enquiry,Salaried,Female,Deluxe,Single,Manager
28.0,1,9.0,3,4.0,3.0,2.0,0,5,0,2.0,22905.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
41.0,1,11.0,2,1.0,3.0,3.0,1,1,1,1.0,17127.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
29.0,1,8.0,3,3.0,4.0,1.0,0,4,1,0.0,17703.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
43.0,3,7.0,3,4.0,3.0,3.0,0,3,1,1.0,23585.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
36.0,1,13.0,3,6.0,3.0,3.0,0,5,0,2.0,25324.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
28.0,1,12.0,3,4.0,3.0,2.0,1,1,1,2.0,21057.0,Company Invited,Salaried,Female,Basic,Single,Executive
30.0,3,33.0,3,3.0,3.0,1.0,0,3,1,2.0,20304.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
32.0,1,22.0,4,4.0,3.0,3.0,0,4,1,3.0,21288.0,Company Invited,Small Business,Male,Basic,Divorced,Executive
42.0,1,16.0,2,3.0,3.0,4.0,0,4,1,0.0,17936.0,Company Invited,Large Business,Male,Basic,Married,Executive
54.0,3,9.0,2,3.0,5.0,3.0,0,4,1,1.0,20940.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
39.0,1,8.0,3,3.0,3.0,1.0,0,1,1,2.0,25938.0,Company Invited,Large Business,Female,Standard,Single,Senior Manager
21.0,3,16.0,3,4.0,3.0,3.0,1,4,1,1.0,21001.0,Company Invited,Small Business,Female,Basic,Single,Executive
50.0,1,10.0,3,3.0,4.0,4.0,0,5,1,0.0,34144.0,Self Enquiry,Salaried,Male,King,Married,VP
31.0,3,8.0,3,3.0,3.0,5.0,1,5,1,1.0,21582.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
31.0,1,9.0,3,5.0,3.0,7.0,1,1,1,2.0,25555.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
31.0,1,9.0,3,5.0,3.0,2.0,0,4,0,1.0,21398.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
39.0,1,9.0,3,4.0,3.0,7.0,1,4,0,2.0,22622.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
29.0,1,34.0,3,3.0,3.0,5.0,0,5,0,1.0,17514.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
41.0,1,23.0,4,4.0,3.0,2.0,0,3,1,3.0,22222.0,Company Invited,Salaried,Male,Basic,Married,Executive
30.0,3,26.0,4,5.0,3.0,3.0,0,4,1,1.0,27298.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
47.0,1,11.0,2,3.0,3.0,5.0,0,2,0,1.0,33300.0,Self Enquiry,Salaried,Male,King,Divorced,VP
30.0,1,17.0,4,4.0,4.0,2.0,0,5,1,1.0,21969.0,Company Invited,Salaried,Female,Basic,Married,Executive
42.0,3,11.0,3,4.0,3.0,2.0,1,1,0,2.0,29125.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
32.0,1,14.0,3,4.0,3.0,5.0,0,3,1,1.0,24593.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
36.0,1,15.0,2,4.0,4.0,3.0,1,4,1,0.0,23847.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
35.0,1,14.0,2,2.0,3.0,2.0,0,5,1,1.0,17269.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
25.0,3,19.0,2,3.0,3.0,2.0,0,3,1,1.0,17096.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
36.0,1,8.0,3,3.0,3.0,5.0,0,5,1,0.0,17519.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
49.0,1,7.0,4,5.0,3.0,2.0,1,5,0,3.0,24059.0,Self Enquiry,Salaried,Male,Standard,Single,Senior Manager
45.0,3,8.0,4,4.0,3.0,5.0,0,3,1,2.0,26656.0,Company Invited,Large Business,Male,Basic,Married,Executive
42.0,1,27.0,2,3.0,3.0,3.0,0,1,0,0.0,20265.0,Company Invited,Small Business,Female,Deluxe,Married,Manager
40.0,1,7.0,4,4.0,3.0,2.0,0,3,1,1.0,20910.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
36.0,3,14.0,4,4.0,3.0,3.0,0,3,1,1.0,21082.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
35.0,1,34.0,4,4.0,4.0,4.0,0,3,1,1.0,20989.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
36.0,3,25.0,4,4.0,5.0,2.0,0,3,0,1.0,20822.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
55.0,1,8.0,3,4.0,3.0,1.0,0,5,0,0.0,17662.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
35.0,1,24.0,3,5.0,3.0,2.0,1,5,1,2.0,27178.0,Company Invited,Large Business,Male,Basic,Married,Executive
41.0,3,10.0,2,3.0,4.0,2.0,0,3,1,0.0,24355.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
34.0,1,15.0,2,4.0,4.0,2.0,0,1,1,0.0,23621.0,Self Enquiry,Small Business,Female,Standard,Single,Senior Manager
37.0,1,15.0,4,2.0,5.0,2.0,0,3,0,2.0,30391.0,Company Invited,Salaried,Female,Standard,Married,Senior Manager
27.0,3,11.0,3,5.0,3.0,3.0,1,1,1,1.0,24506.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
27.0,1,7.0,4,5.0,3.0,3.0,0,2,1,1.0,20685.0,Company Invited,Small Business,Female,Basic,Married,Executive
61.0,1,7.0,4,6.0,3.0,5.0,0,5,0,1.0,29561.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
29.0,3,9.0,3,3.0,3.0,2.0,0,1,0,0.0,20561.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
30.0,3,33.0,2,3.0,3.0,1.0,0,3,1,0.0,20304.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
48.0,3,16.0,3,6.0,3.0,2.0,0,5,1,2.0,31614.0,Company Invited,Salaried,Male,Super Deluxe,Married,AVP
34.0,3,15.0,3,4.0,3.0,2.0,0,1,0,1.0,25782.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
48.0,3,9.0,3,4.0,3.0,2.0,1,2,1,1.0,23215.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
30.0,1,23.0,3,3.0,5.0,2.0,1,4,0,2.0,26916.0,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
28.0,1,22.0,3,1.0,5.0,1.0,0,5,0,1.0,20661.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
29.0,1,24.0,2,4.0,3.0,2.0,1,3,0,0.0,17389.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
55.0,1,7.0,3,4.0,3.0,2.0,0,5,1,2.0,29180.0,Company Invited,Salaried,Female,Standard,Married,Senior Manager
45.0,1,13.0,2,3.0,5.0,3.0,0,3,0,0.0,24724.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
31.0,1,21.0,3,3.0,3.0,2.0,0,4,1,0.0,17610.0,Company Invited,Small Business,Male,Basic,Married,Executive
39.0,1,7.0,3,4.0,5.0,5.0,0,2,1,2.0,21297.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
31.0,3,35.0,3,4.0,3.0,2.0,0,3,1,0.0,20468.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
33.0,1,11.0,4,5.0,3.0,3.0,0,4,1,2.0,24840.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
39.0,3,10.0,4,4.0,3.0,2.0,0,2,1,2.0,29287.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
43.0,1,7.0,4,4.0,5.0,5.0,0,3,0,3.0,21254.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
29.0,1,9.0,3,4.0,3.0,2.0,0,1,0,2.0,26935.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
43.0,1,13.0,3,4.0,5.0,2.0,0,3,1,1.0,32026.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
58.0,1,29.0,2,3.0,3.0,2.0,0,3,1,1.0,17372.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
39.0,3,17.0,4,4.0,3.0,3.0,0,4,0,3.0,24021.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
59.0,1,9.0,3,5.0,3.0,2.0,1,2,0,1.0,21058.0,Company Invited,Salaried,Male,Basic,Married,Executive
28.0,1,6.0,3,4.0,3.0,2.0,0,4,0,1.0,16563.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
43.0,1,13.0,2,3.0,5.0,1.0,0,5,1,0.0,24985.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
59.0,2,8.0,2,4.0,3.0,1.0,0,1,0,1.0,33844.0,Company Invited,Salaried,Female,King,Married,VP
32.0,1,27.0,3,4.0,3.0,3.0,0,5,0,1.0,22875.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
43.0,1,15.0,3,4.0,3.0,6.0,0,1,1,2.0,22646.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
26.0,3,11.0,3,5.0,5.0,3.0,0,3,1,2.0,22934.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
39.0,1,10.0,3,4.0,3.0,5.0,1,5,0,1.0,4678.0,Self Enquiry,Large Business,Female,Deluxe,Single,Manager
36.0,1,12.0,4,4.0,4.0,2.0,0,3,0,1.0,26773.0,Self Enquiry,Large Business,Male,Standard,Single,Senior Manager
22.0,1,10.0,4,5.0,3.0,3.0,0,5,1,2.0,21908.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
59.0,1,7.0,3,6.0,3.0,4.0,1,2,1,2.0,24338.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
41.0,3,35.0,3,6.0,5.0,5.0,0,5,1,1.0,29610.0,Company Invited,Salaried,Male,Standard,Married,Senior Manager
21.0,1,9.0,3,4.0,3.0,2.0,0,5,1,1.0,18230.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
46.0,3,11.0,2,4.0,5.0,6.0,1,4,0,1.0,23684.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
34.0,1,9.0,3,4.0,5.0,2.0,0,3,1,1.0,21385.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
42.0,3,27.0,4,4.0,4.0,3.0,1,4,0,2.0,21818.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
24.0,1,15.0,2,3.0,5.0,3.0,1,3,0,1.0,18172.0,Company Invited,Small Business,Male,Basic,Single,Executive
26.0,1,7.0,3,4.0,3.0,6.0,0,5,1,2.0,21907.0,Self Enquiry,Large Business,Male,Basic,Divorced,Executive
40.0,3,27.0,3,4.0,3.0,4.0,0,3,1,1.0,22805.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
39.0,3,12.0,2,1.0,3.0,3.0,0,4,1,1.0,23237.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
37.0,1,11.0,3,3.0,3.0,1.0,0,3,1,2.0,21347.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
34.0,1,14.0,2,3.0,5.0,4.0,0,5,1,0.0,20121.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
30.0,1,8.0,2,4.0,3.0,6.0,1,2,1,1.0,21877.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
34.0,3,17.0,3,5.0,3.0,5.0,0,3,1,1.0,23360.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
30.0,1,34.0,4,4.0,3.0,6.0,0,1,0,2.0,23013.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
36.0,3,35.0,4,5.0,3.0,2.0,0,4,1,3.0,21108.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
42.0,3,11.0,2,3.0,3.0,7.0,0,4,0,1.0,33303.0,Self Enquiry,Small Business,Male,King,Married,VP
36.0,1,8.0,3,3.0,3.0,5.0,0,5,1,1.0,17519.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
43.0,3,15.0,2,5.0,3.0,1.0,0,2,1,1.0,20346.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
52.0,2,12.0,3,4.0,4.0,3.0,1,3,1,2.0,32704.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
26.0,2,23.0,2,3.0,3.0,1.0,1,5,0,1.0,17741.0,Company Invited,Salaried,Female,Basic,Married,Executive
37.0,3,15.0,3,4.0,3.0,6.0,0,3,1,1.0,23757.0,Company Invited,Large Business,Male,Deluxe,Married,Manager
31.0,1,14.0,2,4.0,4.0,2.0,0,4,0,1.0,16261.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
37.0,1,13.0,3,4.0,4.0,8.0,0,4,1,2.0,23619.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
26.0,1,29.0,2,3.0,3.0,2.0,0,3,0,0.0,17886.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
45.0,3,15.0,3,4.0,3.0,2.0,0,3,0,0.0,20593.0,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
49.0,3,14.0,4,4.0,3.0,4.0,1,4,1,2.0,21333.0,Company Invited,Small Business,Female,Basic,Married,Executive
21.0,3,11.0,2,3.0,5.0,2.0,1,1,1,0.0,17380.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
38.0,3,8.0,2,3.0,5.0,4.0,0,4,0,1.0,21893.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
42.0,2,8.0,2,3.0,3.0,1.0,1,4,1,0.0,17696.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
28.0,1,13.0,3,5.0,3.0,3.0,0,1,1,2.0,21217.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
43.0,1,9.0,3,5.0,5.0,2.0,1,4,1,2.0,21271.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
55.0,1,8.0,2,4.0,5.0,1.0,0,3,1,1.0,31756.0,Company Invited,Small Business,Male,Super Deluxe,Single,AVP
37.0,3,7.0,3,4.0,3.0,6.0,0,2,1,2.0,25331.0,Company Invited,Small Business,Female,Deluxe,Single,Manager
48.0,3,21.0,3,4.0,5.0,4.0,0,1,1,2.0,23638.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
33.0,1,9.0,4,2.0,3.0,2.0,0,3,0,1.0,23733.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
33.0,1,16.0,4,4.0,3.0,3.0,1,5,1,3.0,25000.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
31.0,1,31.0,4,4.0,3.0,3.0,0,3,1,3.0,21371.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
51.0,3,15.0,3,4.0,4.0,2.0,0,1,0,2.0,22553.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
33.0,1,13.0,3,4.0,3.0,5.0,0,1,0,2.0,21716.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
51.0,3,19.0,4,4.0,3.0,6.0,0,5,0,1.0,27886.0,Company Invited,Small Business,Female,Standard,Single,Senior Manager
43.0,1,10.0,4,2.0,3.0,4.0,1,5,0,1.0,23909.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
